"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","platform_code"
"100002_21",,"桜町バスターミナル",,"32.800354","130.7036","100002_21",,"0",,,,"21"
"100002_24",,"桜町バスターミナル",,"32.800514","130.70355","100002_24",,"0",,,,"24"
"100002_25",,"桜町バスターミナル",,"32.80044","130.70357","100002_25",,"0",,,,"25"
"100002_26",,"桜町バスターミナル",,"32.800377","130.70354","100002_26",,"0",,,,"26"
"100002_29",,"桜町バスターミナル",,"32.800106","130.70348","100002_29",,"0",,,,"29"
"100003_1",,"通町筋",,"32.802666","130.71098","100003_1",,"0",,,,
"100003_2",,"通町筋",,"32.803043","130.71161","100003_2",,"0",,,,
"100003_3",,"通町筋",,"32.80282","130.71152","100003_3",,"0",,,,
"100004_1",,"水道町",,"32.801884","130.71382","100004_1",,"0",,,,"1"
"100004_2",,"水道町",,"32.80209","130.71408","100004_2",,"0",,,,"2"
"100004_3",,"水道町",,"32.80219","130.71373","100004_3",,"0",,,,"3"
"100004_4",,"水道町",,"32.802788","130.71335","100004_4",,"0",,,,"4"
"100004_5",,"水道町",,"32.803","130.71313","100004_5",,"0",,,,"5"
"100005_1",,"新市街",,"32.797897","130.70547","100005_1",,"0",,,,
"100005_2",,"新市街",,"32.797993","130.7057","100005_2",,"0",,,,
"100006_1",,"本荘中通り",,"32.794212","130.70837","100006_1",,"0",,,,
"100006_2",,"本荘中通り",,"32.794483","130.7085","100006_2",,"0",,,,
"100007_1",,"本荘町",,"32.79233","130.7099","100007_1",,"0",,,,
"100007_2",,"本荘町",,"32.792385","130.71013","100007_2",,"0",,,,
"100007_3",,"本荘町",,"32.793423","130.70839","100007_3",,"0",,,,
"100007_4",,"本荘町",,"32.79364","130.70845","100007_4",,"0",,,,
"100008_1",,"春竹町",,"32.790134","130.71036","100008_1",,"0",,,,
"100008_2",,"春竹町",,"32.790134","130.71062","100008_2",,"0",,,,
"100009_1",,"春竹新道",,"32.788567","130.71065","100009_1",,"0",,,,
"100009_2",,"春竹新道",,"32.788704","130.71086","100009_2",,"0",,,,
"100011_1",,"萩原（熊本）",,"32.78248","130.70953","100011_1",,"0",,,,
"100011_2",,"萩原（熊本）",,"32.782337","130.7097","100011_2",,"0",,,,
"100012_1",,"ガス会社前",,"32.78004","130.71016","100012_1",,"0",,,,
"100012_2",,"ガス会社前",,"32.77924","130.71048","100012_2",,"0",,,,
"100013_2",,"田迎一里木",,"32.77454","130.71297","100013_2",,"0",,,,
"100013_3",,"田迎一里木",,"32.773968","130.71263","100013_3",,"0",,,,
"100013_4",,"田迎一里木",,"32.77484","130.71358","100013_4",,"0",,,,
"100014_1",,"出仲間（旧浜線）",,"32.771458","130.71474","100014_1",,"0",,,,
"100014_2",,"出仲間（旧浜線）",,"32.771175","130.71518","100014_2",,"0",,,,
"100015_1",,"田迎小学校前",,"32.769157","130.71814","100015_1",,"0",,,,
"100015_2",,"田迎小学校前",,"32.769226","130.71825","100015_2",,"0",,,,
"100175_1",,"九品寺交差点",,"32.80034","130.7167","100175_1",,"0",,,,
"100175_2",,"九品寺交差点",,"32.800438","130.71701","100175_2",,"0",,,,
"100176_1",,"交通局前",,"32.798557","130.71864","100176_1",,"0",,,,
"100176_2",,"交通局前",,"32.798523","130.71916","100176_2",,"0",,,,
"100177_1",,"九州学院前",,"32.79698","130.72037","100177_1",,"0",,,,
"100177_2",,"九州学院前",,"32.79737","130.72044","100177_2",,"0",,,,
"100180_1",,"国府",,"32.791485","130.72981","100180_1",,"0",,,,
"100180_2",,"国府",,"32.791462","130.73024","100180_2",,"0",,,,
"100182_1",,"砂取校前",,"32.787373","130.73706","100182_1",,"0",,,,
"100182_2",,"砂取校前",,"32.787624","130.73816","100182_2",,"0",,,,
"100182_3",,"砂取校前",,"32.788136","130.7379","100182_3",,"0",,,,
"100183_1",,"熊本県庁前",,"32.787632","130.74057","100183_1",,"0",,,,
"100183_2",,"熊本県庁前",,"32.78785","130.74144","100183_2",,"0",,,,
"100184_1",,"北窪",,"32.787766","130.74516","100184_1",,"0",,,,
"100184_2",,"北窪",,"32.787918","130.7449","100184_2",,"0",,,,
"100186_1",,"自治会館入口",,"32.782993","130.74763","100186_1",,"0",,,,
"100186_2",,"自治会館入口",,"32.78277","130.7488","100186_2",,"0",,,,
"100187_1",,"健軍校前",,"32.781876","130.75085","100187_1",,"0",,,,
"100187_2",,"健軍校前",,"32.78181","130.7515","100187_2",,"0",,,,
"100188_1",,"動植物園入口",,"32.780132","130.75554","100188_1",,"0",,,,
"100188_2",,"動植物園入口",,"32.780613","130.7547","100188_2",,"0",,,,
"100189_1",,"健軍交番前",,"32.77957","130.75691","100189_1",,"0",,,,
"100189_2",,"健軍交番前",,"32.77973","130.757","100189_2",,"0",,,,
"100190_1",,"健軍電停前",,"32.77831","130.76082","100190_1",,"0",,,,
"100190_2",,"健軍電停前",,"32.77867","130.7601","100190_2",,"0",,,,
"100191_1",,"秋津入口（県道）",,"32.778084","130.7635","100191_1",,"0",,,,
"100191_2",,"秋津入口（県道）",,"32.778206","130.7638","100191_2",,"0",,,,
"100275_1",,"湖東一丁目",,"32.782352","130.74512","100275_1",,"0",,,,
"100275_2",,"湖東一丁目",,"32.781956","130.74535","100275_2",,"0",,,,
"100276_1",,"湖東町",,"32.780376","130.74403","100276_1",,"0",,,,
"100276_2",,"湖東町",,"32.779713","130.7437","100276_2",,"0",,,,
"100276_3",,"湖東町",,"32.779793","130.74686","100276_3",,"0",,,,
"100276_4",,"湖東町",,"32.780487","130.74461","100276_4",,"0",,,,
"100276_5",,"湖東町",,"32.779747","130.74683","100276_5",,"0",,,,
"100277_1",,"上の門",,"32.778355","130.74376","100277_1",,"0",,,,
"100277_2",,"上の門",,"32.777565","130.74406","100277_2",,"0",,,,
"100278_1",,"動植物園西口",,"32.77586","130.74432","100278_1",,"0",,,,
"100278_2",,"動植物園西口",,"32.775047","130.74461","100278_2",,"0",,,,
"100279_1",,"画図橋",,"32.77416","130.74463","100279_1",,"0",,,,
"100279_2",,"画図橋",,"32.77416","130.74449","100279_2",,"0",,,,
"100279_3",,"画図橋",,"32.77413","130.74483","100279_3",,"0",,,,
"100279_9",,"画図橋",,"32.773357","130.74332","100279_9",,"0",,,,
"100280_2",,"下江津",,"32.772034","130.74707","100280_2",,"0",,,,
"100281_2",,"上無田",,"32.769867","130.7493","100281_2",,"0",,,,
"100282_2",,"烏ヶ江",,"32.76751","130.75082","100282_2",,"0",,,,
"100283_1",,"烏ヶ江住宅前",,"32.763645","130.75267","100283_1",,"0",,,,
"100283_2",,"烏ヶ江住宅前",,"32.764923","130.75249","100283_2",,"0",,,,
"100292_1",,"田井島（浜線バイパス）",,"32.766266","130.72554","100292_1",,"0",,,,
"100292_2",,"田井島（浜線バイパス）",,"32.765366","130.72665","100292_2",,"0",,,,
"100293_1",,"長溝入口",,"32.774433","130.71861","100293_1",,"0",,,,
"100293_2",,"長溝入口",,"32.77312","130.71974","100293_2",,"0",,,,
"100296_1",,"西原公園前",,"32.79077","130.71281","100296_1",,"0",,,,
"100296_2",,"西原公園前",,"32.790874","130.71295","100296_2",,"0",,,,
"100298_1",,"九品寺一丁目",,"32.797733","130.71384","100298_1",,"0",,,,
"100298_2",,"九品寺一丁目",,"32.79773","130.71399","100298_2",,"0",,,,
"100299_1",,"日銀前",,"32.79763","130.70464","100299_1",,"0",,,,
"100299_2",,"日銀前",,"32.79736","130.70483","100299_2",,"0",,,,
"100300_1",,"河原町（熊本 市道）",,"32.795513","130.70204","100300_1",,"0",,,,
"100300_2",,"河原町（熊本 市道）",,"32.796","130.70235","100300_2",,"0",,,,
"100301_1",,"迎町（熊本）",,"32.792313","130.70282","100301_1",,"0",,,,
"100307_2",,"上近見（旧道）",,"32.770004","130.6925","100307_2",,"0",,,,
"100308_2",,"日吉校前（旧道）",,"32.766132","130.68854","100308_2",,"0",,,,
"100309_1",,"下近見（旧道）",,"32.76334","130.68694","100309_1",,"0",,,,
"100309_2",,"下近見（旧道）",,"32.763084","130.68684","100309_2",,"0",,,,
"100323_1",,"八王寺",,"32.78392","130.71437","100323_1",,"0",,,,
"100323_2",,"八王寺",,"32.783752","130.71455","100323_2",,"0",,,,
"100324_1",,"八王寺団地前",,"32.78105","130.7148","100324_1",,"0",,,,
"100324_2",,"八王寺団地前",,"32.779976","130.71527","100324_2",,"0",,,,
"100324_3",,"八王寺団地前",,"32.780468","130.71544","100324_3",,"0",,,,
"100327_1",,"江越橋",,"32.772907","130.70407","100327_1",,"0",,,,
"100327_2",,"江越橋",,"32.773117","130.70453","100327_2",,"0",,,,
"100327_3",,"江越橋",,"32.772278","130.70514","100327_3",,"0",,,,
"100327_4",,"江越橋",,"32.772102","130.70584","100327_4",,"0",,,,
"100328_1",,"大黒橋",,"32.7687","130.7045","100328_1",,"0",,,,
"100328_2",,"大黒橋",,"32.76985","130.70486","100328_2",,"0",,,,
"100329_1",,"流通団地",,"32.767235","130.70468","100329_1",,"0",,,,
"100329_2",,"流通団地",,"32.767323","130.70514","100329_2",,"0",,,,
"100330_1",,"済生会病院",,"32.765182","130.70128","100330_1",,"0",,,,
"100334_1",,"足原橋",,"32.776382","130.70372","100334_1",,"0",,,,
"100334_2",,"足原橋",,"32.776505","130.70413","100334_2",,"0",,,,
"100335_1",,"平成町",,"32.77896","130.70349","100335_1",,"0",,,,
"100335_2",,"平成町",,"32.778904","130.70386","100335_2",,"0",,,,
"100336_1",,"団地入口（熊本）",,"32.784096","130.703","100336_1",,"0",,,,
"100336_2",,"団地入口（熊本）",,"32.78422","130.7032","100336_2",,"0",,,,
"100337_1",,"琴平神社江原中学前",,"32.7856","130.70485","100337_1",,"0",,,,
"100337_2",,"琴平神社江原中学前",,"32.785397","130.70476","100337_2",,"0",,,,
"100338_1",,"春竹小学校入口",,"32.78649","130.70761","100338_1",,"0",,,,
"100338_2",,"春竹小学校入口",,"32.78643","130.70784","100338_2",,"0",,,,
"100339_1",,"熊本駅前",,"32.790318","130.6893","100339_1",,"0",,,,"1"
"100339_2",,"熊本駅前",,"32.79059","130.6894","100339_2",,"0",,,,"2"
"100339_3",,"熊本駅前",,"32.79075","130.68954","100339_3",,"0",,,,"3"
"100339_5",,"熊本駅前",,"32.79073","130.68983","100339_5",,"0",,,,"5"
"100339_6",,"熊本駅前",,"32.790478","130.68991","100339_6",,"0",,,,"6"
"100341_1",,"祇園橋（市道）",,"32.79299","130.6948","100341_1",,"0",,,,
"100341_2",,"祇園橋（市道）",,"32.7928","130.69514","100341_2",,"0",,,,
"100342_1",,"呉服町（熊本市）",,"32.79608","130.69725","100342_1",,"0",,,,
"100342_2",,"呉服町（熊本市）",,"32.79544","130.69688","100342_2",,"0",,,,
"100343_1",,"商工会議所前（熊本）",,"32.79555","130.69902","100343_1",,"0",,,,
"100343_2",,"商工会議所前（熊本）",,"32.795395","130.69907","100343_2",,"0",,,,
"100347_1",,"熊本城前",,"32.801266","130.70601","100347_1",,"0",,,,
"100347_2",,"熊本城前",,"32.801327","130.70628","100347_2",,"0",,,,
"100348_1",,"下通筋",,"32.800503","130.7088","100348_1",,"0",,,,
"100348_2",,"下通筋",,"32.80065","130.70868","100348_2",,"0",,,,
"100349_1",,"銀座橋",,"32.799786","130.71133","100349_1",,"0",,,,
"100349_2",,"銀座橋",,"32.799896","130.71144","100349_2",,"0",,,,
"100350_1",,"労働会館入口",,"32.79666","130.71448","100350_1",,"0",,,,
"100350_2",,"労働会館入口",,"32.796272","130.71431","100350_2",,"0",,,,
"100350_3",,"労働会館入口",,"32.797146","130.71443","100350_3",,"0",,,,
"100351_1",,"大学病院前",,"32.79543","130.71277","100351_1",,"0",,,,
"100351_2",,"大学病院前",,"32.79494","130.71199","100351_2",,"0",,,,
"100352_1",,"春の本",,"32.793694","130.7112","100352_1",,"0",,,,
"100352_2",,"春の本",,"32.794155","130.71107","100352_2",,"0",,,,
"100354_2",,"南熊本駅前",,"32.785507","130.71149","100354_2",,"0",,,,
"100354_3",,"南熊本駅前",,"32.78533","130.71117","100354_3",,"0",,,,
"100363_1",,"画図道",,"32.787518","130.73245","100363_1",,"0",,,,
"100363_2",,"画図道",,"32.7878","130.73256","100363_2",,"0",,,,
"100364_1",,"出水三丁目",,"32.784775","130.73341","100364_1",,"0",,,,
"100364_2",,"出水三丁目",,"32.78476","130.73352","100364_2",,"0",,,,
"100371_1",,"湖畔団地前",,"32.774395","130.741","100371_1",,"0",,,,
"100371_2",,"湖畔団地前",,"32.774418","130.74109","100371_2",,"0",,,,
"100372_1",,"水前寺公園前（ふれあい通り）",,"32.789017","130.73239","100372_1",,"0",,,,
"100372_2",,"水前寺公園前（ふれあい通り）",,"32.789326","130.73251","100372_2",,"0",,,,
"100375_1",,"湧心館高校前",,"32.781174","130.73314","100375_1",,"0",,,,
"100375_2",,"湧心館高校前",,"32.78117","130.73328","100375_2",,"0",,,,
"100376_1",,"江津県営アパート西",,"32.77914","130.73306","100376_1",,"0",,,,
"100376_2",,"江津県営アパート西",,"32.77853","130.73325","100376_2",,"0",,,,
"100377_2",,"江津三丁目",,"32.772675","130.7373","100377_2",,"0",,,,
"100378_2",,"セイラタウン北",,"32.770836","130.74052","100378_2",,"0",,,,
"100379_2",,"セイラタウン南",,"32.768887","130.74231","100379_2",,"0",,,,
"100390_1",,"東本町",,"32.78163","130.77081","100390_1",,"0",,,,
"100391_1",,"東区役所",,"32.780643","130.76793","100391_1",,"0",,,,
"100392_1",,"自衛隊病院前",,"32.77965","130.76648","100392_1",,"0",,,,
"100392_2",,"自衛隊病院前",,"32.779762","130.76611","100392_2",,"0",,,,
"100396_1",,"尚絅校前",,"32.79864","130.71649","100396_1",,"0",,,,
"100396_2",,"尚絅校前",,"32.798553","130.71666","100396_2",,"0",,,,
"100404_1",,"画図小学校入口",,"32.764854","130.73972","100404_1",,"0",,,,
"100404_2",,"画図小学校入口",,"32.764954","130.73978","100404_2",,"0",,,,
"100405_1",,"所島",,"32.76378","130.73466","100405_1",,"0",,,,
"100405_2",,"所島",,"32.763855","130.73465","100405_2",,"0",,,,
"100407_1",,"長嶺団地",,"32.81038","130.77168","100407_1",,"0",,,,
"100407_2",,"長嶺団地",,"32.811104","130.7728","100407_2",,"0",,,,
"100407_3",,"長嶺団地",,"32.81095","130.77226","100407_3",,"0",,,,
"100408_1",,"福祉センターグラウンド前（東西線）",,"32.80946","130.76967","100408_1",,"0",,,,
"100408_2",,"福祉センターグラウンド前（東西線）",,"32.809647","130.76964","100408_2",,"0",,,,
"100409_1",,"身障者福祉センター前",,"32.8086","130.76784","100409_1",,"0",,,,
"100409_2",,"身障者福祉センター前",,"32.808704","130.76761","100409_2",,"0",,,,
"100410_1",,"日赤病院前",,"32.80746","130.76534","100410_1",,"0",,,,
"100410_2",,"日赤病院前",,"32.807632","130.76526","100410_2",,"0",,,,
"100411_1",,"日赤病院構内",,"32.807747","130.76385","100411_1",,"0",,,,
"100412_1",,"県立大学前",,"32.806107","130.76349","100412_1",,"0",,,,
"100412_2",,"県立大学前",,"32.8059","130.76341","100412_2",,"0",,,,
"100413_1",,"県立大通り",,"32.803753","130.76498","100413_1",,"0",,,,
"100413_2",,"県立大通り",,"32.803913","130.76474","100413_2",,"0",,,,
"100414_1",,"鉄砲塚",,"32.802727","130.76266","100414_1",,"0",,,,
"100414_2",,"鉄砲塚",,"32.802715","130.76242","100414_2",,"0",,,,
"100415_1",,"三郎",,"32.80166","130.75836","100415_1",,"0",,,,
"100415_2",,"三郎",,"32.801804","130.75868","100415_2",,"0",,,,
"100416_1",,"帯山",,"32.80066","130.75526","100416_1",,"0",,,,
"100416_2",,"帯山",,"32.80072","130.75533","100416_2",,"0",,,,
"100417_1",,"帯山団地前",,"32.800053","130.75113","100417_1",,"0",,,,
"100417_2",,"帯山団地前",,"32.800076","130.75084","100417_2",,"0",,,,
"100419_1",,"東水前寺（京塚線）",,"32.797115","130.74382","100419_1",,"0",,,,
"100419_2",,"東水前寺（京塚線）",,"32.79787","130.74438","100419_2",,"0",,,,
"100419_3",,"東水前寺（京塚線）",,"32.797535","130.74449","100419_3",,"0",,,,
"100419_4",,"東水前寺（京塚線）",,"32.797382","130.74428","100419_4",,"0",,,,
"100420_1",,"熊工前",,"32.792156","130.74538","100420_1",,"0",,,,
"100420_2",,"熊工前",,"32.792427","130.74496","100420_2",,"0",,,,
"100421_1",,"県会議事堂前",,"32.78937","130.7461","100421_1",,"0",,,,
"100421_2",,"県会議事堂前",,"32.79035","130.7455","100421_2",,"0",,,,
"100422_1",,"神水町（国道）",,"32.78474","130.74638","100422_1",,"0",,,,
"100422_2",,"神水町（国道）",,"32.78426","130.7466","100422_2",,"0",,,,
"100423_1",,"江津一丁目",,"32.774403","130.73534","100423_1",,"0",,,,
"100423_2",,"江津一丁目",,"32.775368","130.7373","100423_2",,"0",,,,
"100424_1",,"画図町",,"32.771557","130.73108","100424_1",,"0",,,,
"100424_2",,"画図町",,"32.770657","130.73024","100424_2",,"0",,,,
"100425_1",,"熊本中央病院",,"32.770126","130.72514","100425_1",,"0",,,,
"100426_1",,"田井島（東バイパス）",,"32.768494","130.7256","100426_1",,"0",,,,
"100426_2",,"田井島（東バイパス）",,"32.767365","130.72353","100426_2",,"0",,,,
"100427_2",,"田迎（東バイパス）",,"32.766808","130.72005","100427_2",,"0",,,,
"100429_1",,"田迎妙見",,"32.77273","130.7092","100429_1",,"0",,,,
"100429_2",,"田迎妙見",,"32.77247","130.7089","100429_2",,"0",,,,
"100431_1",,"近見町（東バイパス）",,"32.76262","130.6961","100431_1",,"0",,,,
"100431_2",,"近見町（東バイパス）",,"32.76225","130.6946","100431_2",,"0",,,,
"100435_1",,"上ノ郷町",,"32.76454","130.6844","100435_1",,"0",,,,
"100435_2",,"上ノ郷町",,"32.76441","130.68465","100435_2",,"0",,,,
"100436_1",,"島団地",,"32.765434","130.68034","100436_1",,"0",,,,
"100436_2",,"島団地",,"32.76528","130.68068","100436_2",,"0",,,,
"100437_1",,"堀の内",,"32.767746","130.67757","100437_1",,"0",,,,
"100437_2",,"堀の内",,"32.76758","130.67763","100437_2",,"0",,,,
"100438_1",,"薄場町",,"32.770203","130.6782","100438_1",,"0",,,,
"100438_2",,"薄場町",,"32.769695","130.6781","100438_2",,"0",,,,
"100439_1",,"新土河原町",,"32.77444","130.67964","100439_1",,"0",,,,
"100439_2",,"新土河原町",,"32.77409","130.6797","100439_2",,"0",,,,
"100440_1",,"新土河原町入口",,"32.776268","130.67162","100440_1",,"0",,,,
"100440_2",,"新土河原町入口",,"32.776142","130.67145","100440_2",,"0",,,,
"100441_1",,"西部車庫",,"32.77675","130.66692","100441_1",,"0",,,,
"100442_1",,"西熊本駅",,"32.762444","130.68344","100442_1",,"0",,,,
"100451_1",,"江津遊園地前（セイラタウン）",,"32.782425","130.7333","100451_1",,"0",,,,
"100451_2",,"江津遊園地前（セイラタウン）",,"32.78256","130.73346","100451_2",,"0",,,,
"100452_1",,"江津郵便局前（セイラタウン）",,"32.776043","130.7334","100452_1",,"0",,,,
"100452_2",,"江津郵便局前（セイラタウン）",,"32.776413","130.73349","100452_2",,"0",,,,
"100454_1",,"鐙田住宅下",,"32.8817","130.6854","100454_1",,"0",,,,
"100455_1",,"アクアドーム",,"32.763023","130.6693","100455_1",,"0",,,,
"100457_1",,"荒尾橋",,"32.81343","130.66736","100457_1",,"0",,,,
"100458_1",,"荒尾団地前",,"32.814335","130.67583","100458_1",,"0",,,,
"100459_1",,"油称",,"32.800865","130.7636","100459_1",,"0",,,,
"100459_2",,"油称",,"32.80097","130.76366","100459_2",,"0",,,,
"100460_1",,"出水中学前",,"32.786915","130.72755","100460_1",,"0",,,,
"100460_2",,"出水中学前",,"32.786865","130.72737","100460_2",,"0",,,,
"100461_1",,"一の井手",,"32.790943","130.7186","100461_1",,"0",,,,
"100461_2",,"一の井手",,"32.79046","130.71796","100461_2",,"0",,,,
"100462_1",,"出仲間（バイパス）",,"32.770546","130.72173","100462_1",,"0",,,,
"100462_2",,"出仲間（バイパス）",,"32.77119","130.7214","100462_2",,"0",,,,
"100464_1",,"磐根橋",,"32.809635","130.70685","100464_1",,"0",,,,
"100464_2",,"磐根橋",,"32.809532","130.7064","100464_2",,"0",,,,
"100465_1",,"池田三丁目",,"32.832085","130.70746","100465_1",,"0",,,,
"100466_1",,"池田一丁目",,"32.82612","130.70813","100466_1",,"0",,,,
"100466_2",,"池田一丁目",,"32.82576","130.70769","100466_2",,"0",,,,
"100467_1",,"岩立小路",,"32.823185","130.70665","100467_1",,"0",,,,
"100467_2",,"岩立小路",,"32.823544","130.70663","100467_2",,"0",,,,
"100468_1",,"泉ヶ丘小学校前",,"32.77687","130.75398","100468_1",,"0",,,,
"100468_2",,"泉ヶ丘小学校前",,"32.77692","130.75415","100468_2",,"0",,,,
"100469_1",,"池尻",,"32.813374","130.78813","100469_1",,"0",,,,
"100469_2",,"池尻",,"32.813023","130.7871","100469_2",,"0",,,,
"100473_1",,"蔚山町",,"32.803864","130.69705","100473_1",,"0",,,,
"100473_2",,"蔚山町",,"32.80388","130.69687","100473_2",,"0",,,,
"100474_1",,"内坪井",,"32.812458","130.70908","100474_1",,"0",,,,
"100474_2",,"内坪井",,"32.812508","130.70992","100474_2",,"0",,,,
"100475_1",,"上の原団地前",,"32.82147","130.6916","100475_1",,"0",,,,
"100476_1",,"運輸支局入口",,"32.78463","130.76053","100476_1",,"0",,,,
"100476_2",,"運輸支局入口",,"32.784107","130.76079","100476_2",,"0",,,,
"100481_1",,"植木駅前",,"32.880474","130.68132","100481_1",,"0",,,,
"100483_1",,"熊本整形外科病院前",,"32.800694","130.71848","100483_1",,"0",,,,
"100483_2",,"熊本整形外科病院前",,"32.800694","130.71828","100483_2",,"0",,,,
"100483_3",,"熊本整形外科病院前",,"32.800278","130.71823","100483_3",,"0",,,,
"100484_1",,"池田二丁目",,"32.8283","130.71033","100484_1",,"0",,,,
"100484_2",,"池田二丁目",,"32.827774","130.70984","100484_2",,"0",,,,
"100486_1",,"鬼塚入口",,"32.878536","130.67252","100486_1",,"0",,,,
"100487_1",,"大江二丁目",,"32.806423","130.72662","100487_1",,"0",,,,
"100487_2",,"大江二丁目",,"32.806526","130.72653","100487_2",,"0",,,,
"100488_1",,"帯山四丁目",,"32.806526","130.75182","100488_1",,"0",,,,
"100488_2",,"帯山四丁目",,"32.806396","130.75249","100488_2",,"0",,,,
"100489_1",,"帯山五丁目",,"32.80536","130.7546","100489_1",,"0",,,,
"100489_2",,"帯山五丁目",,"32.805267","130.75534","100489_2",,"0",,,,
"100490_1",,"帯山六丁目",,"32.804607","130.75743","100490_1",,"0",,,,
"100490_2",,"帯山六丁目",,"32.804764","130.75789","100490_2",,"0",,,,
"100491_1",,"帯山九丁目",,"32.80526","130.76065","100491_1",,"0",,,,
"100491_2",,"帯山九丁目",,"32.805374","130.76044","100491_2",,"0",,,,
"100492_1",,"小峯",,"32.805695","130.77748","100492_1",,"0",,,,
"100492_2",,"小峯",,"32.80565","130.7773","100492_2",,"0",,,,
"100492_3",,"小峯",,"32.805958","130.77702","100492_3",,"0",,,,
"100493_1",,"小峯三丁目",,"32.79844","130.77458","100493_1",,"0",,,,
"100494_1",,"大江六丁目",,"32.798588","130.72722","100494_1",,"0",,,,
"100495_1",,"大江川鶴",,"32.80865","130.72342","100495_1",,"0",,,,
"100495_2",,"大江川鶴",,"32.808216","130.72386","100495_2",,"0",,,,
"100496_1",,"大江校通り・是法神社前",,"32.80008","130.72414","100496_1",,"0",,,,
"100496_2",,"大江校通り・是法神社前",,"32.800304","130.7241","100496_2",,"0",,,,
"100497_1",,"大江渡鹿",,"32.80552","130.72446","100497_1",,"0",,,,
"100497_2",,"大江渡鹿",,"32.8057","130.72446","100497_2",,"0",,,,
"100497_3",,"大江渡鹿",,"32.806396","130.72464","100497_3",,"0",,,,
"100497_4",,"大江渡鹿",,"32.80636","130.72487","100497_4",,"0",,,,
"100497_5",,"大江渡鹿",,"32.805355","130.72586","100497_5",,"0",,,,
"100498_1",,"岡田町",,"32.7918","130.7201","100498_1",,"0",,,,
"100498_2",,"岡田町",,"32.79174","130.72028","100498_2",,"0",,,,
"100499_1",,"帯山小学校入口",,"32.79974","130.74846","100499_1",,"0",,,,
"100499_2",,"帯山小学校入口",,"32.79979","130.7483","100499_2",,"0",,,,
"100500_1",,"開新高校前",,"32.800293","130.72737","100500_1",,"0",,,,
"100500_2",,"開新高校前",,"32.799892","130.72765","100500_2",,"0",,,,
"100501_1",,"学園大前",,"32.803543","130.72635","100501_1",,"0",,,,
"100501_2",,"学園大前",,"32.80363","130.72653","100501_2",,"0",,,,
"100502_1",,"上熊本駅前",,"32.81795","130.69939","100502_1",,"0",,,,"1"
"100502_2",,"上熊本駅前",,"32.818043","130.69948","100502_2",,"0",,,,"2"
"100502_3",,"上熊本駅前",,"32.817356","130.6995","100502_3",,"0",,,,"3"
"100502_4",,"上熊本駅前",,"32.8175","130.69983","100502_4",,"0",,,,"4"
"100503_1",,"上無田橋",,"32.766716","130.7492","100503_1",,"0",,,,
"100506_1",,"烏ヶ江終点",,"32.76321","130.75284","100506_1",,"0",,,,
"100508_1",,"かんかん坂入口",,"32.81982","130.70055","100508_1",,"0",,,,
"100508_2",,"かんかん坂入口",,"32.820335","130.70029","100508_2",,"0",,,,
"100509_1",,"上熊本営業所",,"32.823215","130.69954","100509_1",,"0",,,,
"100510_1",,"上熊本三丁目",,"32.821613","130.70009","100510_1",,"0",,,,
"100511_1",,"家庭裁判所前",,"32.80761","130.70595","100511_1",,"0",,,,
"100511_2",,"家庭裁判所前",,"32.807182","130.706","100511_2",,"0",,,,
"100512_1",,"柿原公民館前",,"32.82809","130.68723","100512_1",,"0",,,,
"100514_1",,"上保田窪",,"32.803185","130.74248","100514_1",,"0",,,,
"100514_2",,"上保田窪",,"32.80323","130.74266","100514_2",,"0",,,,
"100515_1",,"岳林寺",,"32.81168","130.67673","100515_1",,"0",,,,
"100516_1",,"往生院前",,"32.819256","130.70572","100516_1",,"0",,,,
"100516_2",,"往生院前",,"32.819565","130.70567","100516_2",,"0",,,,
"100517_1",,"小峯営業所",,"32.801956","130.77145","100517_1",,"0",,,,
"100517_2",,"小峯営業所",,"32.801933","130.77145","100517_2",,"0",,,,
"100517_3",,"小峯営業所",,"32.802048","130.77159","100517_3",,"0",,,,
"100517_4",,"小峯営業所",,"32.80109","130.77087","100517_4",,"0",,,,
"100519_1",,"祇園橋（県道）",,"32.792915","130.69408","100519_1",,"0",,,,
"100519_2",,"祇園橋（県道）",,"32.793446","130.69444","100519_2",,"0",,,,
"100520_1",,"北岡神社前",,"32.791428","130.69154","100520_1",,"0",,,,
"100520_2",,"北岡神社前",,"32.791424","130.69194","100520_2",,"0",,,,
"100521_1",,"京町本丁",,"32.81553","130.70552","100521_1",,"0",,,,
"100521_2",,"京町本丁",,"32.81633","130.7055","100521_2",,"0",,,,
"100521_3",,"京町本丁",,"32.815815","130.70607","100521_3",,"0",,,,
"100521_4",,"京町本丁",,"32.816006","130.70485","100521_4",,"0",,,,
"100522_1",,"京町柳川",,"32.815746","130.70735","100522_1",,"0",,,,
"100522_2",,"京町柳川",,"32.815834","130.70732","100522_2",,"0",,,,
"100523_1",,"北水前寺",,"32.79724","130.7355","100523_1",,"0",,,,
"100523_2",,"北水前寺",,"32.797104","130.73553","100523_2",,"0",,,,
"100523_3",,"北水前寺",,"32.796467","130.7348","100523_3",,"0",,,,
"100523_4",,"北水前寺",,"32.796562","130.73468","100523_4",,"0",,,,
"100524_1",,"京町口",,"32.81081","130.70206","100524_1",,"0",,,,
"100524_2",,"京町口",,"32.810932","130.70183","100524_2",,"0",,,,
